"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","3","","AnnotationTypeRepositorySuite","","","","GetAnnotationTypeByID",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","2","","AuthServiceSuite","","","","SignIn",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","2","","AuthServiceSuite","","","","Auth",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","UserRepoSuite","","","","GetAllUsers",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","2","","AuthServiceSuite","","","","SignIn",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","3","","AnnotationTypeRepositorySuite","","","","DeleteAnotattionType",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","0","","AnnotattionServiceSuite","","","","DeleteAnotattion",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","DocumentRepoSuite","","","","AddReport",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","DocumentRepoSuite","","","","GetDocumentByID",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","AnnotattionTypeServiceSuite","","","","DeleteAnotattionType",""
"passed","Sat Oct 19 07:30:25 GMT 2024","Sat Oct 19 07:30:26 GMT 2024","1443","","MarkupTypeTestSuite","","","","TestUsecaseAddMarkUpType",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","AuthServiceSuite","","","","Auth",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","0","","AnnotattionTypeServiceSuite","","","","GetAnottationTypeByID",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","3","","AnnotattionTypeServiceSuite","","","","GetAnottationTypeByIDClassic",""
"passed","Sat Oct 19 07:30:27 GMT 2024","Sat Oct 19 07:30:29 GMT 2024","1405","","MarkupTypeTestSuite","","","","TestUsecaseGetMarkUpType",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","AnnotattionTypeServiceSuite","","","","GetAllAnotattionTypesClassic",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","2","","AnnotationTypeRepositorySuite","","","","GetAnottationTypesByIDs",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","2","","AnnotationTypeRepositorySuite","","","","Get all annotation types with err",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","0","","DocumentRepoSuite","","","","DeleteReportByID",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","AnnotattionServiceSuite","","","","areBBsValid",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","UserRepoSuite","","","","UpdateUserByLogin",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","3","","AnnotattionServiceSuite","","","","AddAnnotation",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","AnnotattionServiceSuite","","","","GetAnottationByID",""
"passed","Sat Oct 19 07:30:26 GMT 2024","Sat Oct 19 07:30:27 GMT 2024","1411","","MarkupTypeTestSuite","","","","TestUsecaseDeleteMarkUpType",""
"passed","Sat Oct 19 07:30:29 GMT 2024","Sat Oct 19 07:30:30 GMT 2024","1425","","MarkupTestSuite","","","","TestUsecaseGetMarkUp",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","2","","UserRepoSuite","","","","Create user with error",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","2","","AnnotattionServiceSuite","","","","GetAllAnotattions",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","3","","AnnotattionTypeServiceSuite","","","","DeleteAnotattionTypeClassic",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","1","","DocumentServiceSuite","","","","LoadDocument",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","3","","DocumentServiceSuite","","","","LoadDocument",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","3","","AnnotattionTypeServiceSuite","","","","AddAnotattionTypeClassic",""
"passed","Sat Oct 19 07:30:00 GMT 2024","Sat Oct 19 07:30:00 GMT 2024","2","","AnnotattionServiceSuite","","","","GetAnottationByUserID",""
