"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","2","","AnnotattionTypeServiceSuite","","","","GetAnottationTypesByUserID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","0","","UserRepoSuite","","","","GetAllUsers",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","1","","AnnotattionServiceSuite","","","","areBBsValid",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotattionTypeServiceSuite","","","","AddAnotattionTypeClassic",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","0","","DocumentRepoSuite","","","","DeleteReportByID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","1","","DocumentServiceSuite","","","","GetDocumentsByCreatorID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","1","","AnnotattionTypeServiceSuite","","","","AddAnotattionType",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","1","","DocumentServiceSuite","","","","LoadDocument",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","2","","UserRepoSuite","","","","UpdateUserByLogin",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotattionServiceSuite","","","","AddAnnotation",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","2","","AuthServiceSuite","","","","Auth",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotationTypeRepositorySuite","","","","Get all annotation types with err",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","0","","AnnotattionTypeServiceSuite","","","","GetAnottationTypeByID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotationTypeRepositorySuite","","","","GetAnottationTypesByIDs",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotationTypeRepositorySuite","","","","GetAnnotationTypeByID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","0","","DocumentRepoSuite","","","","GetDocumentByID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","1","","DocumentServiceSuite","","","","GetDocumentByID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotattionTypeServiceSuite","","","","DeleteAnotattionTypeClassic",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","4","","AnnotattionServiceSuite","","","","DeleteAnotattionClassic",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotattionServiceSuite","","","","GetAnottationByUserID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","1","","UserRepoSuite","","","","Get user by ID with error",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotationTypeRepositorySuite","","","","GetAnottationsByUserID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotationTypeRepositorySuite","","","","AddAnottationType",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","0","","DocumentServiceSuite","","","","GetDocumentByID",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","4","","AnnotattionServiceSuite","","","","AddAnnotationClassic",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","1","","DocumentMetaDataRepoSuite","","","","AddDocument",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","1","","AuthServiceSuite","","","","Auth",""
"passed","Fri Oct 18 20:48:32 GMT 2024","Fri Oct 18 20:48:32 GMT 2024","3","","AnnotattionServiceSuite","","","","GetAllAnotattions",""
